data_id	user_id	user_height	user_weight	design_type	unique_code	posture_type	adjust_type	headrest_height	headrest_front	back_angle	cushion_lifting	seat_height	leg_extension	leg_angle	slide_rail	left_flank	right_wing	waist_support	m_mhg	m_data	update_time	create_time
7177	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2526	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,3,0,0,0,0,0],[0,0,0,0,10,13,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,8,8,0,0,0,0],[0,0,13,14,16,19,22,17,13,0],[0,0,20,20,20,19,20,17,23,0],[0,0,9,21,18,20,20,15,18,0],[0,0,11,19,22,15,19,9,6,0],[0,0,9,21,22,22,14,8,0,0],[0,0,6,19,16,14,15,5,0,0],[0,0,0,4,5,3,0,0,0,0],[0,0,0,0,3,1,4,0,0,0],[0,0,19,26,34,44,41,28,0,0],[0,0,32,38,49,51,43,35,0,0],[0,0,39,46,42,51,46,45,0,0],[0,0,35,46,41,48,47,39,0,0],[0,0,38,45,38,44,41,39,0,0],[0,0,33,34,25,35,43,39,0,0],[0,0,27,29,25,37,37,27,0,0],[0,0,21,24,18,17,30,21,0,0],[0,0,1,4,9,6,10,6,0,0],[0,0,0,4,14,7,5,2,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7178	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2548	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,0,0,0,0,0],[0,0,0,0,11,14,0,0,0,0],[0,0,0,0,5,6,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,9,8,0,0,0,0],[0,0,14,15,15,19,23,17,13,0],[0,0,20,20,20,20,20,18,23,0],[0,0,10,21,18,20,21,16,18,0],[0,0,11,20,21,15,20,9,6,0],[0,0,10,22,22,22,16,8,1,0],[0,0,6,20,16,14,15,5,0,0],[0,0,0,5,6,3,0,0,0,0],[0,0,0,0,3,1,3,0,0,0],[0,0,19,26,34,45,42,28,0,0],[0,0,31,38,50,51,43,35,0,0],[0,0,38,46,42,51,46,45,0,0],[0,0,35,46,42,48,47,39,0,0],[0,0,38,45,38,45,42,39,0,0],[0,0,32,34,24,36,43,39,0,0],[0,0,27,29,24,37,37,27,0,0],[0,0,21,25,18,17,31,21,0,0],[0,0,1,3,9,6,11,4,0,0],[0,0,0,4,13,7,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7179	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2509	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,9,10,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,9,8,0,0,0,0],[0,0,13,14,15,19,22,17,12,0],[0,0,18,19,20,20,20,18,21,0],[0,0,9,21,18,20,22,15,16,0],[0,0,10,19,22,15,20,9,3,0],[0,0,10,22,22,22,14,8,0,0],[0,0,5,19,16,14,15,5,0,0],[0,0,0,4,5,3,0,0,0,0],[0,0,0,0,3,1,4,0,0,0],[0,0,19,25,34,44,41,28,0,0],[0,0,31,38,49,51,43,35,0,0],[0,0,38,46,42,51,46,45,0,0],[0,0,35,46,41,48,47,39,0,0],[0,0,37,45,38,44,41,39,0,0],[0,0,32,34,24,35,43,39,0,0],[0,0,27,29,25,37,37,27,0,0],[0,0,22,24,18,17,30,21,0,0],[0,0,1,3,9,6,10,4,0,0],[0,0,0,3,12,7,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7180	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2484	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,9,11,0,0,0,0],[0,0,0,0,5,7,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,8,6,0,0,0,0],[0,0,12,14,16,19,21,16,12,0],[0,0,19,18,21,20,21,15,21,0],[0,0,9,20,19,21,21,14,15,0],[0,0,10,19,22,15,19,8,2,0],[0,0,9,22,22,21,14,7,0,0],[0,0,5,19,16,13,14,4,0,0],[0,0,0,3,5,2,0,0,0,0],[0,0,0,0,2,1,3,0,0,0],[0,0,19,25,34,44,41,28,0,0],[0,0,32,37,49,51,43,35,0,0],[0,0,38,45,42,51,46,45,0,0],[0,0,35,45,42,48,47,39,0,0],[0,0,38,44,37,44,41,39,0,0],[0,0,31,34,24,35,43,39,0,0],[0,0,27,29,25,37,37,27,0,0],[0,0,21,24,17,16,31,21,0,0],[0,0,2,3,9,6,10,4,0,0],[0,0,0,4,12,7,5,2,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7181	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2576	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,12,16,0,0,0,0],[0,0,0,0,6,6,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,9,8,0,0,0,0],[0,0,14,15,16,19,23,18,13,0],[0,0,21,20,20,20,20,19,26,0],[0,0,10,22,18,20,21,17,19,0],[0,0,12,20,23,16,20,10,7,0],[0,0,10,22,23,22,15,8,1,0],[0,0,6,20,16,15,15,6,0,0],[0,0,0,5,6,3,0,0,0,0],[0,0,0,0,3,1,4,0,0,0],[0,0,20,26,34,45,42,28,0,0],[0,0,31,38,50,51,43,36,0,0],[0,0,38,46,42,51,46,45,0,0],[0,0,35,46,42,49,47,39,0,0],[0,0,38,45,38,45,41,39,0,0],[0,0,32,34,25,36,43,39,0,0],[0,0,27,30,25,37,37,28,0,0],[0,0,21,25,18,17,31,21,0,0],[0,0,1,4,9,6,10,5,0,0],[0,0,0,4,13,7,5,2,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7182	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2615	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,11,15,0,0,0,0],[0,0,0,0,5,8,0,0,0,0],[0,0,0,0,5,4,0,0,0,0],[0,0,0,0,10,9,0,0,0,0],[0,0,15,16,16,20,23,18,14,0],[0,0,21,21,21,20,21,18,24,0],[0,0,10,22,19,21,22,17,20,0],[0,0,12,20,23,17,20,11,8,0],[0,0,10,22,23,23,15,9,2,0],[0,0,6,20,17,15,15,6,0,0],[0,0,1,5,7,3,0,0,0,0],[0,0,0,0,3,2,4,0,0,0],[0,0,19,26,35,45,42,29,0,0],[0,0,32,39,50,51,44,36,0,0],[0,0,39,46,42,51,46,46,0,0],[0,0,35,46,42,49,47,39,0,0],[0,0,38,46,38,45,42,39,0,0],[0,0,33,35,25,36,44,39,0,0],[0,0,28,31,25,38,38,28,0,0],[0,0,22,26,18,17,32,21,0,0],[0,0,2,2,9,7,10,5,0,0],[0,0,0,4,13,7,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7183	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2619	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,4,2,0,0,0,0],[0,0,0,0,12,16,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,10,9,0,0,0,0],[0,0,14,15,16,20,23,18,14,0],[0,0,21,21,21,21,21,18,24,0],[0,0,10,22,19,21,22,17,19,0],[0,0,12,19,23,16,20,10,8,0],[0,0,10,22,23,23,15,9,2,0],[0,0,6,20,17,15,15,7,0,0],[0,0,1,5,6,3,0,0,0,0],[0,0,0,0,3,2,4,0,0,0],[0,0,20,26,35,45,42,29,0,0],[0,0,32,39,50,51,43,36,0,0],[0,0,39,46,42,51,46,46,0,0],[0,0,35,46,42,49,47,39,0,0],[0,0,38,46,38,45,42,39,0,0],[0,0,32,35,25,36,44,40,0,0],[0,0,28,31,25,38,38,28,0,0],[0,0,22,26,18,18,32,21,0,0],[0,0,1,4,9,6,10,4,0,0],[0,0,0,4,12,8,6,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7184	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2585	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,2,2,0,0,0,0],[0,0,0,0,11,14,0,0,0,0],[0,0,0,0,6,6,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,9,8,0,0,0,0],[0,0,14,16,16,19,23,18,13,0],[0,0,21,21,21,20,21,18,23,0],[0,0,10,22,19,21,21,17,19,0],[0,0,11,20,23,16,19,10,7,0],[0,0,10,22,23,23,15,9,2,0],[0,0,6,20,17,15,15,6,0,0],[0,0,0,5,7,3,0,0,0,0],[0,0,0,0,3,2,4,0,0,0],[0,0,19,26,34,45,42,28,0,0],[0,0,31,38,50,51,43,35,0,0],[0,0,38,46,42,51,46,46,0,0],[0,0,35,46,42,49,47,39,0,0],[0,0,38,45,38,45,42,39,0,0],[0,0,32,34,25,36,44,39,0,0],[0,0,28,30,25,38,37,28,0,0],[0,0,21,25,18,17,31,22,0,0],[0,0,1,3,9,7,11,4,0,0],[0,0,0,3,12,7,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7185	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2568	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,11,15,0,0,0,0],[0,0,0,0,5,6,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,9,9,0,0,0,0],[0,0,14,15,16,19,23,17,13,0],[0,0,20,20,20,19,21,18,23,0],[0,0,10,22,18,20,21,16,20,0],[0,0,11,20,22,16,20,11,7,0],[0,0,10,22,22,22,15,9,1,0],[0,0,6,20,16,15,15,6,0,0],[0,0,0,5,6,3,0,0,0,0],[0,0,0,0,3,1,4,0,0,0],[0,0,19,26,34,45,42,28,0,0],[0,0,31,38,50,51,43,35,0,0],[0,0,39,46,42,51,46,45,0,0],[0,0,35,46,42,49,47,39,0,0],[0,0,38,46,38,45,41,39,0,0],[0,0,33,34,25,36,43,39,0,0],[0,0,27,30,25,38,37,27,0,0],[0,0,21,25,18,17,31,21,0,0],[0,0,1,4,9,7,10,4,0,0],[0,0,0,2,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7186	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2664	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,3,0,0,0,0],[0,0,0,0,12,15,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,11,9,0,0,0,0],[0,0,15,16,17,21,24,18,14,0],[0,0,22,22,21,21,22,19,24,0],[0,0,11,23,19,22,23,17,19,0],[0,0,12,20,23,17,20,11,8,0],[0,0,11,23,23,23,16,10,2,0],[0,0,6,20,17,15,16,7,0,0],[0,0,1,5,6,4,0,0,0,0],[0,0,1,0,3,3,4,0,0,0],[0,0,20,27,34,46,43,29,0,0],[0,0,32,39,50,52,44,36,0,0],[0,0,39,47,42,52,47,47,0,0],[0,0,36,46,42,49,48,40,0,0],[0,0,38,46,39,45,42,40,0,0],[0,0,33,35,25,37,44,39,0,0],[0,0,28,31,26,38,38,28,0,0],[0,0,22,26,19,18,32,22,0,0],[0,0,1,5,10,7,11,4,0,0],[0,0,0,4,13,8,6,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7187	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2615	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,11,15,0,0,0,0],[0,0,0,0,5,8,0,0,0,0],[0,0,0,0,5,4,0,0,0,0],[0,0,0,0,10,9,0,0,0,0],[0,0,15,16,16,20,23,18,14,0],[0,0,21,21,21,20,21,18,24,0],[0,0,10,22,19,21,22,17,20,0],[0,0,12,20,23,17,20,11,8,0],[0,0,10,22,23,23,15,9,2,0],[0,0,6,20,17,15,15,6,0,0],[0,0,1,5,7,3,0,0,0,0],[0,0,0,0,3,2,4,0,0,0],[0,0,19,26,35,45,42,29,0,0],[0,0,32,39,50,51,44,36,0,0],[0,0,39,46,42,51,46,46,0,0],[0,0,35,46,42,49,47,39,0,0],[0,0,38,46,38,45,42,39,0,0],[0,0,33,35,25,36,44,39,0,0],[0,0,28,31,25,38,38,28,0,0],[0,0,22,26,18,17,32,21,0,0],[0,0,2,2,9,7,10,5,0,0],[0,0,0,4,13,7,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7188	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2642	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,11,14,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,5,4,0,0,0,0],[0,0,0,0,11,8,0,0,0,0],[0,0,15,16,16,20,24,19,14,0],[0,0,21,21,21,21,21,19,24,0],[0,0,11,22,19,20,23,17,20,0],[0,0,12,20,23,17,21,11,9,0],[0,0,11,22,23,23,16,10,3,0],[0,0,6,20,17,15,16,6,0,0],[0,0,1,5,6,4,1,1,0,0],[0,0,0,0,3,2,4,0,0,0],[0,0,20,26,35,45,43,29,0,0],[0,0,32,39,50,51,44,36,0,0],[0,0,39,46,42,51,46,46,0,0],[0,0,35,46,42,49,48,40,0,0],[0,0,39,46,38,45,42,40,0,0],[0,0,33,35,26,36,44,40,0,0],[0,0,29,31,26,38,38,28,0,0],[0,0,22,26,19,18,32,22,0,0],[0,0,2,4,9,7,11,4,0,0],[0,0,0,4,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7189	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2606	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,3,0,0,0,0],[0,0,0,0,11,16,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,10,9,0,0,0,0],[0,0,14,15,16,20,23,20,14,0],[0,0,21,21,21,20,21,18,24,0],[0,0,9,22,19,21,21,16,19,0],[0,0,12,20,23,16,20,10,8,0],[0,0,10,22,23,22,15,10,2,0],[0,0,6,20,17,15,16,6,0,0],[0,0,1,5,6,3,0,0,0,0],[0,0,0,0,3,1,4,0,0,0],[0,0,20,26,35,45,42,29,0,0],[0,0,32,39,50,51,43,35,0,0],[0,0,39,46,42,51,46,46,0,0],[0,0,35,46,42,48,47,39,0,0],[0,0,38,45,38,45,42,39,0,0],[0,0,32,35,25,36,44,39,0,0],[0,0,28,30,25,39,37,28,0,0],[0,0,22,25,18,17,32,22,0,0],[0,0,1,4,8,7,10,4,0,0],[0,0,0,3,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7190	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2633	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,2,0,0,0,0],[0,0,0,0,12,16,0,0,0,0],[0,0,0,0,6,8,0,0,0,0],[0,0,0,0,4,4,0,0,0,0],[0,0,0,0,10,9,0,0,0,0],[0,0,14,16,17,20,24,18,14,0],[0,0,21,21,21,21,22,19,24,0],[0,0,10,22,19,21,23,17,19,0],[0,0,12,20,23,17,21,11,8,0],[0,0,10,22,23,23,15,9,2,0],[0,0,6,20,18,15,16,6,0,0],[0,0,1,5,6,3,0,0,0,0],[0,0,0,0,3,2,4,0,0,0],[0,0,20,26,35,45,43,29,0,0],[0,0,31,39,50,51,44,36,0,0],[0,0,39,46,43,51,47,46,0,0],[0,0,35,46,42,49,48,40,0,0],[0,0,38,46,38,45,42,39,0,0],[0,0,33,35,25,36,44,40,0,0],[0,0,29,31,25,38,38,28,0,0],[0,0,22,25,19,17,32,21,0,0],[0,0,2,4,9,6,11,4,0,0],[0,0,0,4,13,7,5,2,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7191	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2659	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,3,2,0,0,0,0],[0,0,0,0,12,16,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,4,5,0,0,0,0],[0,0,0,0,11,10,0,0,0,0],[0,0,16,16,17,20,23,19,14,0],[0,0,22,21,22,21,21,19,23,0],[0,0,10,22,20,21,22,16,19,0],[0,0,12,21,23,17,18,11,8,0],[0,0,10,22,23,24,16,10,3,0],[0,0,6,21,18,15,16,6,1,0],[0,0,1,5,6,4,0,1,0,0],[0,0,0,0,3,3,5,0,0,0],[0,0,21,27,35,45,43,29,0,0],[0,0,32,39,50,51,44,36,0,0],[0,0,39,46,43,51,46,47,0,0],[0,0,35,47,42,49,48,40,0,0],[0,0,38,46,38,46,42,40,0,0],[0,0,34,35,26,36,44,40,0,0],[0,0,28,31,26,38,38,28,0,0],[0,0,22,26,19,18,32,22,0,0],[0,0,1,4,9,6,11,4,0,0],[0,0,0,4,13,7,6,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7192	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2684	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,2,0,0,0,0],[0,0,0,0,13,15,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,12,10,0,0,0,0],[0,0,16,16,16,21,24,19,14,0],[0,0,22,20,21,22,22,19,24,0],[0,0,10,23,20,21,23,17,20,0],[0,0,12,20,21,17,21,11,8,0],[0,0,11,22,23,23,18,10,4,0],[0,0,6,21,18,15,15,7,1,0],[0,0,1,5,6,4,0,1,0,0],[0,0,0,0,3,3,5,0,0,0],[0,0,21,27,35,46,43,30,0,0],[0,0,32,39,51,51,44,36,0,0],[0,0,39,46,43,51,47,47,0,0],[0,0,35,47,42,49,47,40,0,0],[0,0,38,46,39,45,42,40,0,0],[0,0,34,35,26,37,44,40,0,0],[0,0,29,31,26,38,38,29,0,0],[0,0,23,26,19,18,32,22,0,0],[0,0,1,4,10,10,11,6,0,0],[0,0,1,4,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7193	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2664	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,3,0,0,0,0],[0,0,0,0,12,15,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,11,9,0,0,0,0],[0,0,15,16,17,21,24,18,14,0],[0,0,22,22,21,21,22,19,24,0],[0,0,11,23,19,22,23,17,19,0],[0,0,12,20,23,17,20,11,8,0],[0,0,11,23,23,23,16,10,2,0],[0,0,6,20,17,15,16,7,0,0],[0,0,1,5,6,4,0,0,0,0],[0,0,1,0,3,3,4,0,0,0],[0,0,20,27,34,46,43,29,0,0],[0,0,32,39,50,52,44,36,0,0],[0,0,39,47,42,52,47,47,0,0],[0,0,36,46,42,49,48,40,0,0],[0,0,38,46,39,45,42,40,0,0],[0,0,33,35,25,37,44,39,0,0],[0,0,28,31,26,38,38,28,0,0],[0,0,22,26,19,18,32,22,0,0],[0,0,1,5,10,7,11,4,0,0],[0,0,0,4,13,8,6,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7194	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2684	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,3,2,0,0,0,0],[0,0,0,0,13,15,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,12,10,0,0,0,0],[0,0,16,16,16,21,24,19,14,0],[0,0,22,20,21,22,22,19,24,0],[0,0,10,23,20,21,23,17,20,0],[0,0,12,20,21,17,21,11,8,0],[0,0,11,22,23,23,18,10,4,0],[0,0,6,21,18,15,15,7,1,0],[0,0,1,5,6,4,0,1,0,0],[0,0,0,0,3,3,5,0,0,0],[0,0,21,27,35,46,43,30,0,0],[0,0,32,39,51,51,44,36,0,0],[0,0,39,46,43,51,47,47,0,0],[0,0,35,47,42,49,47,40,0,0],[0,0,38,46,39,45,42,40,0,0],[0,0,34,35,26,37,44,40,0,0],[0,0,29,31,26,38,38,29,0,0],[0,0,23,26,19,18,32,22,0,0],[0,0,1,4,10,10,11,6,0,0],[0,0,1,4,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7195	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2702	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,3,2,0,0,0,0],[0,0,0,0,13,17,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,11,11,0,0,0,0],[0,0,16,15,18,21,24,19,14,0],[0,0,22,22,22,22,22,20,25,0],[0,0,11,22,19,22,23,18,20,0],[0,0,12,20,23,18,21,11,9,0],[0,0,11,22,24,23,16,10,4,0],[0,0,6,21,18,16,15,7,1,0],[0,0,1,5,6,4,1,1,0,0],[0,0,0,0,3,4,5,0,0,0],[0,0,21,27,35,45,43,30,0,0],[0,0,33,39,51,52,45,36,0,0],[0,0,39,47,43,52,48,47,0,0],[0,0,36,47,43,49,48,40,0,0],[0,0,39,46,39,45,42,40,0,0],[0,0,33,35,26,37,44,39,0,0],[0,0,29,31,26,38,38,28,0,0],[0,0,23,26,20,17,33,22,0,0],[0,0,1,5,10,6,10,5,0,0],[0,0,0,4,13,9,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7196	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2689	[[0,0,0,0,3,0,0,0,0,0],[0,0,0,0,4,3,0,0,0,0],[0,0,0,0,12,16,0,0,0,0],[0,0,0,0,9,8,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,11,10,0,0,0,0],[0,0,16,16,17,22,23,19,15,0],[0,0,22,21,22,21,22,19,24,0],[0,0,10,23,20,22,23,17,20,0],[0,0,12,20,24,18,21,11,9,0],[0,0,11,22,23,24,16,11,4,0],[0,0,6,21,18,15,16,7,1,0],[0,0,1,5,6,4,1,1,0,0],[0,0,0,0,3,3,5,0,0,0],[0,0,21,26,35,46,42,29,0,0],[0,0,32,39,51,51,44,37,0,0],[0,0,39,46,42,52,47,47,0,0],[0,0,36,47,42,49,48,40,0,0],[0,0,38,46,38,45,42,40,0,0],[0,0,34,34,25,36,44,40,0,0],[0,0,28,31,26,38,38,29,0,0],[0,0,23,26,19,18,32,22,0,0],[0,0,1,7,9,6,10,4,0,0],[0,0,0,4,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7197	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2702	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,3,2,0,0,0,0],[0,0,0,0,13,17,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,11,11,0,0,0,0],[0,0,16,15,18,21,24,19,14,0],[0,0,22,22,22,22,22,20,25,0],[0,0,11,22,19,22,23,18,20,0],[0,0,12,20,23,18,21,11,9,0],[0,0,11,22,24,23,16,10,4,0],[0,0,6,21,18,16,15,7,1,0],[0,0,1,5,6,4,1,1,0,0],[0,0,0,0,3,4,5,0,0,0],[0,0,21,27,35,45,43,30,0,0],[0,0,33,39,51,52,45,36,0,0],[0,0,39,47,43,52,48,47,0,0],[0,0,36,47,43,49,48,40,0,0],[0,0,39,46,39,45,42,40,0,0],[0,0,33,35,26,37,44,39,0,0],[0,0,29,31,26,38,38,28,0,0],[0,0,23,26,20,17,33,22,0,0],[0,0,1,5,10,6,10,5,0,0],[0,0,0,4,13,9,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7198	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2702	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,2,2,0,0,0,0],[0,0,0,0,13,17,0,0,0,0],[0,0,0,0,8,9,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,12,10,0,0,0,0],[0,0,16,16,16,20,24,18,14,0],[0,0,23,21,21,21,21,18,25,0],[0,0,12,23,20,22,23,17,20,0],[0,0,12,20,23,18,21,11,10,0],[0,0,11,23,23,24,16,10,3,0],[0,0,6,21,18,16,15,7,1,0],[0,0,1,6,7,3,1,1,0,0],[0,0,0,0,3,3,5,0,0,0],[0,0,21,27,35,46,43,30,0,0],[0,0,33,40,51,52,44,37,0,0],[0,0,40,47,44,52,47,47,0,0],[0,0,36,47,43,49,48,40,0,0],[0,0,39,46,38,46,42,40,0,0],[0,0,33,35,26,37,45,40,0,0],[0,0,29,31,26,38,38,28,0,0],[0,0,24,26,20,19,33,23,0,0],[0,0,1,4,9,6,11,1,0,0],[0,0,0,5,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
7199	119	172	65	1	94f5f4e7	0	1	0	0	0	0	0	0	0	0	0	0	0	2702	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,2,2,0,0,0,0],[0,0,0,0,13,17,0,0,0,0],[0,0,0,0,8,9,0,0,0,0],[0,0,0,0,5,5,0,0,0,0],[0,0,0,0,12,10,0,0,0,0],[0,0,16,16,16,20,24,18,14,0],[0,0,23,21,21,21,21,18,25,0],[0,0,12,23,20,22,23,17,20,0],[0,0,12,20,23,18,21,11,10,0],[0,0,11,23,23,24,16,10,3,0],[0,0,6,21,18,16,15,7,1,0],[0,0,1,6,7,3,1,1,0,0],[0,0,0,0,3,3,5,0,0,0],[0,0,21,27,35,46,43,30,0,0],[0,0,33,40,51,52,44,37,0,0],[0,0,40,47,44,52,47,47,0,0],[0,0,36,47,43,49,48,40,0,0],[0,0,39,46,38,46,42,40,0,0],[0,0,33,35,26,37,45,40,0,0],[0,0,29,31,26,38,38,28,0,0],[0,0,24,26,20,19,33,23,0,0],[0,0,1,4,9,6,11,1,0,0],[0,0,0,5,13,8,5,3,0,0]]	2025/10/15 15:23:31	2025/10/15 14:29:10
